3844368	A
4379114	A
1791317	A
4019179	A
4845000	A
2164001	A
1261784	A
2202246	A
2814283	A
2293625	A
2866813	A
2614221	A
3603655	A
4887217	A
3653927	A
5322093	A
2981961	A
5204682	A
2577359	A
5767934	A
1126555	A
5682361	A
3767635	A
5536115	A
5873841	A
1498416	A
2415572	A
2046419	A
1658885	A
3840161	A
1303608	A
2487004	A
2333678	A
1224659	A
1898576	A
2395987	A
5811783	A
5855768	A
1541214	A
5870526	A
1849747	A
3671066	A
3882376	A
1884422	A
2943072	A
1231793	A
4540870	A
3216842	A
1836444	A
1637501	A
5151931	A
4889632	A
3391600	A
2647323	A
1582643	A
1726359	A
1723407	A
2275273	A
5377544	A
5773724	A
4181281	A
2305129	A
1142127	A
2672106	A
3459495	A
3023070	A
3014039	A
1452241	A
3261712	A
2132705	A
5307881	A
2924263	A
5196533	A
3700045	A
3693639	A
2091928	A
1225952	A
2716271	A
4986887	A
3626654	A
1370846	A
5256098	A
2152026	A
3572765	A
1685398	A
2047760	A
1994562	A
3891669	A
5587229	A
3007769	A
1995826	A
1671336	A
2781088	A
4986856	A
1711299	A
4777400	A
2969912	A
5855955	A
5378340	A
2286903	A
2228785	A
4026902	A
1082238	A
5780781	A
1547271	A
5847341	A
5814154	A
5337812	A
2818869	A
4592569	A
1536221	A
4189329	A
1978586	A
1049632	A
1799212	A
5931315	A
2132536	A
5698870	A
4852957	A
1303911	A
1595410	A
4087866	A
4871120	A
4170034	A
1182237	A
2680501	A
3782194	A
4584335	A
1751248	A
2400415	A
1683381	A
2593269	A
2643290	A
3653529	A
4217841	A
2758122	A
5128701	A
1495949	A
2075244	A
2936982	A
3012020	A
1156339	A
2361955	A
3983317	A
1172737	A
3060165	A
1323860	A
1370171	A
4893151	A
5547139	A
5468011	A
5826011	A
1828239	A
2163361	A
1286311	A
1301686	A
1802105	A
3199973	A
4043099	A
1076415	A
1284444	A
3158603	A
5646790	A
5531503	A
1034173	A
2843544	A
2795943	A
5701324	A
5241897	A
4385718	A
4545320	A
5951721	A
1511509	A
2714400	A
2873506	A
5101198	A
5177664	A
1242274	A
2459263	A
1428201	A
5997570	A
4484842	A
4548799	A
2134695	A
1569759	A
2239848	A
5831410	A
1000177	A
5066164	A
1880418	A
1436872	A
1316141	A
4462229	A
4165416	A
1698736	A
3515450	A
5251748	A
5965725	A
3412111	A
5651436	A
4514738	A
3998466	A
1876332	A
1272657	A
4189042	A
1406493	A
2352149	A
5234385	A
3433945	A
5383650	A
4850328	A
3048792	A
4732902	A
1307282	A
3842875	A
5984220	A
4355547	A
5529706	A
4629976	A
5969455	A
1857375	A
5936627	A
3284375	A
5671596	A
1824802	A
1992042	A
2858592	A
4052202	A
3150535	A
2261692	A
4561913	A
3836768	A
5330417	A
5237156	A
3378739	A
4442389	A
5984641	A
3930469	A
4467660	A
2910054	A
3536342	A
2204529	A
4533693	A
3621946	A
3730180	A
4548203	A
1674299	A
5194834	A
2633355	A
1555541	A
1057420	A
3113739	A
4744873	A
4238830	A
2724893	A
5827534	A
4313474	A
4365388	A
3304405	A
2780458	A
3883188	A
4362045	A
4299402	A
4342927	A
2480777	A
5590247	A
4857668	A
5605415	A
1470183	A
4976072	A
1797694	A
2297735	A
5615147	A
3551686	A
5862059	A
2202299	A
4622755	A
1958111	A
3077338	A
3733857	A
5106580	A
5408321	A
1089806	A
3496235	A
2719634	A
4205130	A
4544173	A
5375347	A
1506443	A
4958526	A
5636593	A
1706647	A
5655402	A
1443464	A
5376194	A
3530093	A
1564392	A
2284065	A
2546642	A
5540521	A
3608952	A
5981485	A
5168591	A
5435125	A
2474681	A
5066577	A
5755803	A
1807771	A
4418606	A
2913645	A
5554454	A
1821858	A
3000809	A
4912400	A
2606606	A
4575629	A
3534313	A
2667304	A
1888961	A
3216566	A
2590520	A
3882220	A
1834247	A
1933706	A
4393959	A
5648188	A
1928238	A
1405525	A
5715642	A
2740734	A
4082964	A
2297908	A
2258959	A
2761464	A
1512291	A
2386454	A
1209088	A
2135417	A
3862165	A
1165725	A
5757033	A
1204108	A
2647971	A
3244645	A
3702068	A
3797967	A
5820815	A
4740781	A
4349461	A
4292944	A
4364756	A
5725517	A
4678825	A
2122288	A
4083041	A
2615945	A
4227929	A
5891175	A
2108613	A
1247589	A
2031850	A
1114314	A
1324294	A
1271427	A
2125524	A
2644077	A
2741726	A
3246793	A
2468620	A
2098398	A
5452566	A
3843311	A
2339496	A
4520044	A
5660866	A
4825497	A
4157286	A
2795628	A
1367885	A
4250264	A
5162771	A
1125840	A
2952005	A
2216678	A
4434951	A
1250653	A
5789635	A
3891826	A
2205598	A
1658454	A
2959069	A
5715471	A
4686320	A
1720677	A
3351497	A
5801504	A
3707505	A
1495996	A
3453846	A
2174191	A
1836057	A
1624927	A
5016996	A
1902833	A
3909940	A
1036628	A
3113033	A
5516016	A
5734436	A
1304210	A
4943405	A
3492736	A
3132363	A
4268048	A
1717529	A
3458039	A
2962885	A
5925021	A
1314742	A
5589892	A
5158208	A
3151134	A
2756030	A
4219286	A
4880832	A
2892997	A
2928617	A
1018694	A
1873003	A
3531431	A
5458105	A
5625757	A
5474472	A
4074186	A
4997821	A
2101187	A
2894409	A
4929794	A
4118388	A
2555321	A
3834483	A
1520988	A
3593916	A
1179968	A
4910748	A
1870577	A
4525134	A
1776173	A
2594442	A
2066830	A
5253013	A
5903554	A
1693785	A
1957985	A
2471961	A
1526360	A
5468985	A
1801251	A
4507407	A
3456125	A
1509702	A
1470361	A
2708715	A
4077851	A
5355005	A
5108892	A
4311664	A
4084791	A
1055197	A
3316347	A
4998982	A
5908159	A
5296579	A
1590347	A
5619948	A
3171880	A
4818920	A
1793390	A
2334511	A
5085265	A
1482878	A
4682658	A
3018264	A
2552971	A
1875400	A
4063130	A
3302235	A
2791096	A
4658064	A
1833078	A
2394311	A
5761378	A
2040551	A
1003224	A
5008752	A
3976953	A
5579136	A
4336587	A
3986440	A
5955953	A
2723757	A
4447586	A
4314713	A
5026206	A
4996899	A
1678192	A
4763276	A
4191159	A
3088350	A
4689284	A
4713466	A
2941333	A
2623919	A
5843876	A
3892230	A
4281724	A
4620868	A
2081125	A
1838303	A
1977169	A
4809136	A
2042113	A
2447941	A
3904773	A
5420887	A
3684998	A
3720478	A
2365080	A
1649824	A
5937586	A
1516032	A
1121305	A
5638857	A
5452089	A
3740203	A
2184608	A
3391899	A
3158494	A
4927367	A
4228324	A
2311510	A
1802054	A
1390861	A
2966770	A
5311038	A
4423653	A
2691827	A
5911831	A
2358809	A
1836569	A
1358028	A
3210356	A
3215408	A
4777303	A
3242703	A
2378978	A
2381887	A
2120116	A
2605309	A
1064322	A
4894818	A
1839869	A
4883645	A
3951971	A
2187878	A
4529185	A
2997346	A
5316324	A
4369919	A
1759260	A
2247606	A
2658158	A
4957660	A
2622164	A
3091374	A
4264267	A
3327930	A
3676636	A
3931587	A
5836364	A
5903132	A
4722838	A
4007655	A
3943365	A
4759236	A
2331776	A
4792379	A
1142624	A
2239890	A
5667686	A
3941842	A
3238428	A
4162703	A
4014757	A
3512200	A
5088399	A
1709044	A
4161886	A
5537839	A
1418079	A
4146648	A
1970668	A
2441800	A
3921237	A
1786226	A
5520901	A
3407127	A
3473629	A
1595004	A
4333502	A
4028817	A
5878824	A
3854283	A
4944014	A
1265642	A
2720148	A
3581586	A
3494915	A
5108960	A
2026752	A
1460875	A
3864914	A
1830667	A
6022737	A
5376634	A
2761949	A
3061447	A
1934652	A
4839108	A
1747652	A
4576202	A
2484579	A
2759872	A
4026091	A
4323347	A
3224489	A
3812465	A
4128077	A
1666903	A
4793233	A
4194084	A
3623910	A
4606204	A
2072414	A
1780243	A
4179290	A
4700105	A
2615993	A
4398686	A
2940825	A
1668243	A
1980546	A
3046004	A
4617905	A
5903259	A
5059021	A
1827607	A
5447698	A
5026743	A
2290904	A
1591880	A
2356754	A
5554795	A
3908630	A
1027419	A
1081794	A
5944872	A
4991602	A
1023507	A
1963377	A
4445031	A
2457194	A
5361543	A
4091187	A
1529269	A
5987340	A
2502080	A
1673818	A
4501237	A
2042741	A
2549119	A
5046377	A
5594667	A
5852525	A
2109847	A
1806586	A
4376924	A
5143502	A
5831313	A
4581680	A
1633659	A
4057529	A
4427047	A
1701876	A
3963609	A
2182749	A
4479475	A
2003495	A
4475860	A
4458284	A
3002659	A
2959899	A
3621747	A
3331386	A
1424763	A
3287013	A
3536696	A
5549256	A
5172106	A
5068732	A
5069172	A
2134390	A
5822920	A
6023699	A
3370052	A
3067624	A
3492365	A
4212855	A
1834730	A
2365373	A
5227216	A
5293849	A
3776915	A
5254513	A
2409007	A
3453370	A
4449281	A
2465454	A
4118652	A
2272864	A
1399943	A
5440753	A
2606407	A
4004999	A
2667105	A
4111978	A
4456567	A
2296928	A
2012922	A
4355384	A
2489461	A
2031155	A
2375944	A
2355781	A
5577250	A
5978997	A
2287648	A
5726175	A
1218959	A
2849422	A
1274490	A
3828946	A
4026297	A
5385834	A
1655319	A
5864704	A
1941968	A
2599140	A
2825599	A
6022296	A
4639879	A
5356685	A
4917466	A
4111794	A
3827834	A
4097785	A
4403061	A
3868707	A
2595934	A
5050027	A
1029866	A
2559870	A
1117189	A
1105429	A
5773473	A
5960096	A
4880013	A
3486210	A
3916419	A
2916534	A
5495987	A
5316815	A
2944161	A
2013299	A
2189809	A
6003576	A
1380515	A
4046917	A
4112596	A
1526383	A
3825004	A
5124515	A
2392720	A
3080082	A
1270699	A
2660087	A
4782168	A
5874287	A
5184315	A
2671053	A
1529137	A
2861204	A
5513996	A
3318496	A
2809798	A
1028143	A
5447517	A
2812973	A
4295205	A
4062978	A
5479267	A
5100908	A
3730381	A
5212452	A
2463431	A
1412821	A
4877518	A
4918262	A
2507662	A
4729187	A
5107034	A
5461309	A
3866667	A
2724402	A
5416512	A
5360518	A
5013132	A
2310620	A
5617945	A
3710473	A
1712239	A
2442583	A
2621616	A
1944077	A
3900245	A
1311841	A
5531122	A
3041971	A
3127540	A
4215450	A
3897280	A
4171951	A
5619664	A
1333676	A
2898578	A
2172794	A
3974939	A
1850510	A
4054227	A
5112688	A
2813961	A
3668935	A
2330780	A
1862571	A
5738708	A
1704237	A
4441423	A
5806590	A
5748118	A
5995839	A
4999501	A
2394358	A
5308393	A
5592520	A
4585154	A
4359438	A
3240631	A
4236342	A
3963305	A
3355177	A
4067067	A
5996698	A
4074420	A
4410502	A
2330834	A
2007087	A
5307680	A
5668523	A
1577736	A
5627203	A
5293750	A
4578273	A
2823130	A
4429740	A
3507972	A
1532303	A
1070397	A
2126871	A
4518408	A
3905335	A
5956957	A
4763863	A
2637740	A
4541031	A
1607097	A
4319753	A
4054409	A
4195620	A
4124753	A
5311707	A
1782255	A
4898753	A
3585145	A
1334432	A
1837416	A
2761320	A
5693904	A
2196751	A
1148420	A
2053466	A
4725069	A
1211336	A
5160921	A
5257192	A
1606963	A
3718483	A
2273713	A
5918783	A
5493465	A
4746548	A
3096440	A
5661434	A
3821166	A
4751011	A
3411044	A
3085007	A
1223357	A
2665002	A
5800194	A
1801569	A
5292099	A
3401516	A
2961353	A
3423332	A
1033873	A
6001199	A
1398284	A
5381987	A
4478904	A
2860438	A
4008018	A
5650657	A
1326285	A
4349325	A
5250529	A
4839404	A
5567531	A
2394576	A
5274680	A
3464919	A
2498540	A
5215857	A
5562751	A
2060318	A
2491747	A
3761856	A
5337614	A
2577075	A
1460054	A
2450783	A
3800369	A
3644487	A
3417496	A
3646014	A
4095543	A
2247407	A
1875759	A
2007430	A
3943977	A
5770752	A
2935801	A
3062101	A
4582158	A
4299845	A
5080114	A
1777535	A
2682672	A
1720199	A
2564725	A
2955047	A
4642354	A
2795661	A
5441509	A
3834122	A
3887365	A
5351819	A
2217862	A
4739871	A
4738996	A
4545863	A
2219322	A
3437536	A
4904563	A
3345385	A
1323793	A
4008250	A
5297649	A
4874300	A
2365281	A
2941553	A
4534178	A
4667042	A
5920579	A
3618208	A
1668975	A
1088388	A
5649898	A
1321258	A
2762653	A
5067806	A
2923144	A
4384885	A
1842699	A
1696881	A
1543354	A
3084557	A
3244211	A
4232762	A
4684105	A
4166595	A
1485965	A
1020356	A
4656221	A
2923282	A
5774871	A
3322633	A
3079670	A
2898730	A
5873647	A
4149650	A
3295833	A
5152243	A
2742085	A
3006664	A
4380159	A
1647272	A
4894383	A
4375766	A
5318489	A
3537652	A
5509280	A
3016336	A
2349346	A
5179049	A
3329129	A
5110395	A
5274541	A
1484421	A
1743626	A
3519802	A
2384023	A
4043186	A
4385266	A
2814496	A
4293392	A
5977104	A
2530315	A
3076867	A
5494008	A
2940465	A
3909384	A
1447076	A
3863407	A
4795838	A
4385084	A
3966356	A
4699422	A
3430237	A
2458686	A
2808341	A
4203886	A
5603100	A
2523217	A
1649464	A
3944113	A
1384926	A
2041793	A
3865368	A
5248786	A
1889184	A
5564975	A
3100020	A
5331830	A
3528737	A
5775070	A
5988794	A
1973424	A
2907318	A
5467158	A
4107503	A
4305394	A
1327994	A
1617845	A
4635245	A
5538660	A
2421469	A
3234282	A
1213686	A
4012294	A
3577594	A
3797065	A
1542430	A
2042591	A
5947714	A
4686315	A
4970670	A
2407044	A
3410842	A
1824172	A
2235629	A
4700304	A
2127701	A
5987256	A
5584584	A
3945782	A
4523164	A
1829755	A
4021005	A
4250630	A
2155644	A
4827822	A
2573661	A
2962413	A
2407382	A
5890990	A
5801626	A
4629815	A
4355856	A
5946947	A
1082746	A
2079679	A
3450603	A
2124614	A
1049609	A
4616925	A
1900036	A
3844488	A
5326735	A
3367322	A
5066248	A
4525216	A
1391965	A
3938959	A
1265022	A
4741188	A
3522092	A
2127238	A
3855504	A
5144126	A
1546017	A
5334153	A
1863673	A
3732063	A
3834815	A
1525240	A
4999043	A
2275684	A
3807942	A
5126943	A
1687829	A
2929403	A
2881984	A
4976274	A
4592639	A
3134445	A
1529551	A
4412870	A
4491266	A
1526851	A
4545996	A
1267812	A
2837329	A
4673765	A
4691403	A
3617011	A
4678368	A
3610809	A
4651141	A
5639982	A
4924995	A
4065974	A
5839552	A
3932471	A
4667748	A
5253447	A
1987503	A
1151955	A
3970576	A
4891767	A
3326446	A
4766109	A
4161419	A
3821790	A
3026585	A
4314495	A
4260176	A
3524896	A
1481229	A
1478471	A
2325135	A
2878284	A
4542362	A
4223196	A
2874544	A
5442364	A
4467007	A
2190889	A
4934638	A
1202537	A
5024961	A
1687666	A
3230498	A
4720903	A
2879074	A
3945391	A
5696718	A
2941405	A
2159597	A
2241534	A
3676089	A
3525614	A
4869684	A
4454181	A
1072234	A
3800070	A
4616144	A
4910540	A
2628596	A
5894748	A
3308459	A
3433381	A
1252520	A
3170927	A
3948670	A
1501764	A
5611403	A
1668030	A
2712574	A
1808477	A
1388237	A
3842516	A
4274999	A
5461804	A
5988356	A
2187512	A
5350582	A
2771084	A
3739682	A
2730731	A
1729051	A
5967489	A
2462900	A
5423048	A
5042634	A
2026140	A
2800005	A
3963192	A
3604094	A
4317068	A
3725129	A
4510578	A
5897705	A
3203446	A
5155627	A
2485959	A
1333430	A
2537007	A
4463883	A
5743444	A
5179731	A
3349961	A
5547498	A
1381824	A
1784076	A
5376781	A
2764301	A
1035622	A
2630827	A
4748273	A
5543557	A
1371994	A
3550967	A
4863932	A
4315858	A
4248447	A
3657196	A
1049055	A
4587835	A
2101206	A
4303094	A
1175948	A
4024566	A
1682060	A
5429112	A
2034396	A
2338779	A
5431539	A
1045821	A
4085147	A
3722654	A
2458818	A
5895081	A
1274393	A
4914270	A
3184587	A
5838625	A
1926867	A
4768647	A
5281981	A
2254453	A
2707072	A
4027136	A
3686283	A
6001372	A
1526907	A
1099500	A
1275731	A
1871254	A
1450405	A
2708913	A
4049127	A
1218192	A
1460447	A
4229872	A
3081455	A
4419188	A
5609847	A
4975120	A
1280219	A
2725687	A
4441824	A
3243497	A
3429345	A
1747505	A
5147504	A
2180104	A
3703090	A
5723622	A
2931608	A
4084293	A
5381068	A
2518541	A
4274597	A
5773950	A
2619789	A
4681771	A
1144918	A
1509358	A
1911613	A
4181219	A
2977328	A
4905668	A
4416605	A
1124311	A
5382836	A
1864217	A
5680957	A
3942519	A
3653836	A
2220112	A
4479847	A
4521306	A
2809740	A
4092314	A
6004663	A
3706922	A
4308055	A
3697018	A
5226610	A
1508179	A
2499062	A
3717584	A
4924159	A
1001074	A
3946066	A
4199986	A
2711937	A
5298611	A
3840367	A
1999808	A
4591054	A
4520680	A
4722017	A
5046441	A
5824248	A
3066554	A
2295268	A
5208344	A
2780650	A
3266331	A
3515817	A
1816045	A
1273022	A
2799849	A
3909797	A
5682974	A
4233626	A
5157678	A
2636603	A
1972495	A
2363469	A
5016320	A
4884917	A
1379725	A
2592653	A
2243841	A
3102184	A
6015207	A
1970815	A
4663658	A
2126199	A
5308751	A
5424277	A
2412156	A
3076159	A
4803086	A
2652161	A
3375363	A
1255226	A
3423679	A
5890948	A
4017512	A
2461595	A
1225057	A
1594175	A
2296643	A
4158778	A
3697250	A
3292670	A
4291998	A
5573057	A
1123533	A
4121127	A
2824528	A
2583368	A
5307293	A
3030257	A
1652991	A
2681712	A
3061717	A
2517393	A
2173964	A
4326328	A
2946014	A
1555973	A
4403690	A
5737269	A
3511352	A
3846473	A
2689094	A
1886176	A
2424962	A
2114366	A
5506737	A
3567630	A
4530013	A
4619115	A
1109786	A
3380713	A
3411486	A
2359576	A
4290584	A
2553641	A
3194948	A
4722803	A
1696486	A
5451176	A
4396685	A
2378181	A
5351680	A
1117620	A
2972010	A
3928863	A
2697132	A
4345780	A
4399396	A
3493764	A
1667061	A
5907804	A
5492286	A
1060571	A
3922939	A
3927215	A
4665475	A
2742786	A
4418580	A
1409502	A
5694279	A
3564395	A
2609880	A
4072845	A
2733071	A
4357924	A
2336823	A
3490107	A
1669025	A
4580437	A
2889321	A
4325413	A
3596206	A
3992619	A
2358832	A
3471715	A
3006270	A
4201136	A
2158582	A
5566303	A
5181837	A
1186154	A
4107820	A
3175798	A
4099409	A
5285674	A
1966779	A
2006618	A
4617414	A
4592714	A
1560517	A
5460935	A
3214357	A
2593551	A
1186411	A
4918348	A
1940506	A
4176526	A
4326043	A
2665535	A
3779467	A
5756872	A
3254164	A
3110507	A
3288900	A
2593697	A
3510679	A
4875367	A
1771401	A
4646292	A
5575660	A
1104054	A
3313501	A
5482536	A
4807926	A
2782331	A
2697805	A
5823077	A
4660118	A
4023344	A
2996078	A
4829776	A
4062356	A
4010213	A
2845056	A
5261979	A
2117882	A
4202210	A
2607235	A
2761276	A
2688844	A
4130628	A
3519257	A
2440209	A
5065611	A
5570229	A
2209679	A
1456122	A
1444325	A
2711466	A
2070692	A
1854717	A
4314443	A
3750060	A
5902735	A
2958096	A
3656361	A
1245547	A
4009120	A
4644788	A
1102450	A
4100095	A
3552531	A
2026281	A
3940656	A
3258899	A
4880717	A
1346579	A
1078681	A
5658437	A
4181603	A
5783912	A
3178901	A
3740153	A
5316363	A
3457725	A
5189657	A
5242390	A
2787187	A
5905429	A
1055567	A
3126190	A
5571247	A
5053191	A
3389341	A
3868003	A
3608444	A
4577521	A
1777773	A
4755101	A
2027410	A
3371359	A
4860452	A
3936968	A
4725370	A
5486206	A
3592705	A
2004474	A
6009749	A
2085937	A
1255763	A
1016641	A
1503279	A
3829470	A
4932287	A
2185871	A
1910887	A
3749171	A
4369237	A
5118288	A
3798340	A
4803668	A
3037002	A
2699167	A
5265190	A
2153639	A
4739249	A
5556731	A
1600789	A
5278123	A
3102635	A
5077634	A
2001347	A
4757258	A
1003420	A
3088222	A
1953074	A
5172852	A
2277579	A
4677202	A
5290469	A
3370663	A
2423978	A
2233931	A
5939776	A
2582461	A
2003364	A
4165722	A
3244275	A
2033481	A
3111976	A
1665344	A
1877646	A
2405651	A
5274195	A
3481572	A
3970679	A
2942043	A
3568495	A
4378653	A
4346123	A
1448277	A
3593598	A
4361438	A
2838292	A
3012948	A
4733313	A
1136913	A
1604227	A
4580350	A
3387368	A
5851466	A
3846003	A
5021923	A
5251283	A
5158132	A
2391817	A
2502248	A
5783034	A
1120341	A
4163031	A
1112824	A
3657414	A
2074855	A
1663457	A
3461019	A
4356529	A
1970199	A
3056489	A
5345043	A
3270610	A
3369696	A
5328281	A
5564608	A
5594769	A
4088937	A
4330787	A
2979135	A
5392439	A
5075458	A
3062976	A
5149690	A
2821170	A
5653218	A
1470910	A
3697620	A
4090618	A
5159817	A
4603035	A
5593014	A
2768981	A
5251194	A
1173996	A
4556482	A
5071680	A
3447055	A
5282736	A
1045913	A
2459318	A
1905467	A
2236841	A
5448950	A
5444937	A
2491342	A
2546272	A
4340955	A
4167659	A
2340122	A
4884859	A
2018296	A
4038856	A
5397292	A
5011720	A
4489629	A
2528892	A
1432933	A
3629705	A
4463844	A
4226786	A
2234623	A
1861193	A
4234581	A
4309109	A
5551746	A
5924768	A
3674585	A
1573019	A
1268904	A
5620058	A
2907224	A
3397551	A
2370044	A
4643485	A
5293500	A
5305850	A
4312056	A
2814329	A
3666444	A
2421555	A
1800757	A
3024058	A
2490381	A
1113444	A
1966062	A
1287320	A
2757157	A
1657388	A
2158299	A
2536230	A
3775598	A
2832704	A
5665185	A
2840641	A
3066629	A
5629017	A
3244209	A
3488656	A
1739174	A
1882816	A
5281862	A
3889965	A
1694078	A
1544081	A
1245690	A
2704084	A
1140546	A
2192650	A
3484985	A
2673472	A
3970605	A
1807839	A
1285014	A
1170504	A
3306225	A
5177015	A
2915493	A
3467776	A
4080021	A
1881048	A
2133748	A
3089597	A
4628622	A
4902751	A
2625872	A
1867230	A
2019699	A
2774878	A
2763153	A
1940261	A
3352502	A
5968312	A
1762721	A
3103180	A
4114656	A
2768698	A
4364184	A
2666892	A
5539095	A
2243277	A
4398082	A
2474891	A
3481456	A
4771497	A
2435883	A
2582124	A
4747539	A
2913427	A
3017340	A
2776099	A
3029397	A
3483303	A
2896142	A
4147785	A
5313906	A
5769191	A
5745845	A
4511161	A
2866755	A
4659565	A
1177321	A
4494404	A
5831176	A
4785439	A
1399645	A
4652509	A
3347419	A
1953943	A
1083614	A
5298055	A
2620049	A
2855263	A
3945356	A
4607291	A
1117870	A
2764189	A
2559189	A
3576361	A
4629714	A
4315105	A
4023851	A
2902850	A
4199076	A
1049908	A
2882480	A
5252605	A
1004796	A
2907642	A
2265364	A
4342097	A
5916078	A
3523201	A
2226851	A
3223985	A
4440034	A
5650589	A
2526472	A
5375592	A
5669134	A
2508596	A
4018552	A
1270949	A
2322864	A
1977873	A
1064712	A
3854451	A
1367528	A
5262581	A
2777491	A
5189924	A
2280468	A
1938321	A
5444466	A
4554921	A
2584955	A
3678184	A
5563845	A
6010946	A
3913742	A
4122100	A
5847365	A
2056741	A
3051667	A
4989113	A
5500116	A
5419637	A
4612113	A
1944220	A
1777472	A
4257361	A
3624595	A
2133617	A
2621833	A
1670694	A
3090917	A
3219348	A
5188001	A
5274228	A
2207005	A
4907943	A
4047845	A
5160939	A
5971447	A
5100609	A
4989900	A
1729853	A
4931338	A
1317788	A
2845579	A
4081666	A
5962539	A
4200695	A
3228073	A
2750003	A
2867205	A
2619385	A
4321728	A
2372138	A
2815340	A
4762770	A
3800400	A
2771095	A
2605576	A
5433032	A
4701280	A
2749609	A
4724769	A
5461467	A
1992523	A
1484210	A
3076645	A
1668757	A
2814617	A
5009981	A
3999326	A
1710906	A
4167243	A
4542373	A
1165121	A
3934760	A
2022200	A
4668360	A
4723014	A
5124429	A
5988843	A
3747760	A
1465715	A
2780765	A
5504247	A
4760495	A
4858046	A
2308672	A
1780491	A
2807631	A
3149128	A
5939123	A
1531852	A
3726603	A
5537771	A
5225527	A
1402578	A
2720387	A
2729319	A
3049680	A
1282712	A
2153199	A
5205900	A
5392210	A
5978474	A
4157325	A
5687628	A
3986996	A
3692440	A
3760099	A
4162058	A
2818492	A
2678772	A
3798081	A
1882708	A
1428582	A
1772854	A
4521813	A
3350870	A
2645117	A
5229816	A
3422516	A
2088308	A
1251161	A
2849103	A
1296049	A
4474203	A
4552412	A
1597658	A
2455556	A
1093172	A
2684102	A
2689082	A
2013196	A
1825214	A
4052581	A
1449430	A
2447330	A
5038204	A
2604212	A
1618715	A
4719028	A
5882105	A
2168166	A
5446058	A
1563993	A
2071647	A
5774460	A
4585409	A
3623183	A
2772703	A
4382119	A
4203910	A
2659735	A
2783785	A
5831723	A
1273745	A
4794447	A
3838126	A
4482471	A
3189701	A
1682184	A
5415774	A
1588487	A
1163873	A
3466806	A
1461912	A
4423050	A
3101109	A
1559111	A
4966576	A
2214914	A
3531654	A
3316654	A
5328521	A
2321097	A
2566800	A
4823551	A
4574270	A
4832643	A
1917902	A
2524575	A
5591030	A
5970323	A
4141612	A
3484405	A
2248177	A
4078880	A
2199069	A
2026362	A
3848386	A
5398564	A
1739721	A
4360823	A
3436811	A
1988157	A
4682562	A
2873143	A
1765027	A
4125759	A
5191059	A
2402073	A
1508327	A
5436407	A
3550041	A
3449760	A
4795571	A
1939445	A
1599744	A
1066163	A
4143250	A
4266496	A
2211816	A
2884910	A
4119590	A
1283120	A
1374500	A
1374972	A
5403650	A
1377415	A
3385499	A
5071819	A
